referrer,views_total,views_unique
github.com,584,338
Google,193,82
Bing,9,4
pythonawesome.com,9,1
search.brave.com,7,5
DuckDuckGo,4,2
yandex.ru,3,3
cracked.io,1,1
youtube.com,1,1
shell.cloud.google.com,1,1
