url_path,views_total,views_unique
/bagarrattaa/email-nuker,1050,536
/bagarrattaa/email-nuker/blob/main/bomber.py,105,65
/bagarrattaa/email-nuker/blob/main/emailbomber.py,81,56
/bagarrattaa/email-nuker/tree/main/.github/workflows,31,20
/bagarrattaa/email-nuker/releases/tag/v1.0.0,24,17
/bagarrattaa/email-nuker/blob/main/README.md,23,20
/bagarrattaa/email-nuker/issues,21,12
/bagarrattaa/email-nuker/find/main,19,8
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,16,15
/bagarrattaa/email-nuker/commits,15,2
